timestamp,service_name,load_state,active_state,sub_state,description,pid,memory_usage,cpu_percent
2025-03-25T13:22:41.963247,plymouth-quit.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963251,plymouth-read-write.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963255,plymouth-start.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963259,plymouth-switch-root.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963263,polkit.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963343,power-profiles-daemon.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963350,rc-local.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963354,rescue.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963358,rsyslog.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963362,rtkit-daemon.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963365,secureboot-db.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963369,setvtrgb.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963373,snapd.apparmor.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963377,snapd.autoimport.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963381,snapd.core-fixup.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963385,snapd.failure.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963389,snapd.recovery-chooser-trigger.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963393,snapd.seeded.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963397,snapd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963401,snapd.snap-repair.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963405,snapd.system-shutdown.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963409,sshd-keygen.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963413,sshd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963417,ssl-cert.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963420,sssd-autofs.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963424,sssd-nss.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963428,sssd-pac.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963432,sssd-pam.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963436,sssd-ssh.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963440,sssd-sudo.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963444,sssd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963448,switcheroo-control.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963452,sysstat-collect.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963456,sysstat-summary.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963460,sysstat.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963464,system76-power.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963468,systemd-ask-password-console.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963472,systemd-ask-password-plymouth.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963476,systemd-ask-password-wall.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963480,systemd-battery-check.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963484,systemd-binfmt.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963488,systemd-bsod.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963492,systemd-firstboot.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963496,systemd-fsck-root.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963499,systemd-fsckd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963503,systemd-hibernate-resume.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963507,systemd-hibernate.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963511,systemd-hwdb-update.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963515,systemd-hybrid-sleep.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963519,systemd-initctl.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963523,systemd-journal-catalog-update.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963527,systemd-journal-flush.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963531,systemd-journald.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963535,systemd-logind.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963538,systemd-machine-id-commit.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963543,systemd-modules-load.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963547,systemd-networkd-wait-online.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963551,systemd-networkd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963555,systemd-oomd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963559,systemd-pcrmachine.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963563,systemd-pcrphase-initrd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963567,systemd-pcrphase-sysinit.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963572,systemd-pcrphase.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963579,systemd-pstore.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963583,systemd-random-seed.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963587,systemd-remount-fs.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963591,systemd-repart.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963595,systemd-resolved.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963599,systemd-rfkill.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963604,systemd-soft-reboot.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963608,systemd-suspend-then-hibernate.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963612,systemd-suspend.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963616,systemd-sysctl.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963620,systemd-sysext.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963624,systemd-sysusers.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963640,systemd-timesyncd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963645,systemd-tmpfiles-clean.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963664,systemd-tmpfiles-setup-dev-early.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963670,systemd-tmpfiles-setup-dev.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963674,systemd-tmpfiles-setup.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963678,systemd-tpm2-setup-early.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963682,systemd-tpm2-setup.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963686,systemd-udev-settle.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963690,systemd-udev-trigger.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963694,systemd-udevd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963698,systemd-update-done.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963702,systemd-update-utmp-runlevel.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963706,systemd-update-utmp.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963710,systemd-user-sessions.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963713,systemd-vconsole-setup.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963717,thermald.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963721,tlp.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963725,tpm-udev.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963729,tuned.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963732,ua-auto-attach.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963736,ua-reboot-cmds.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963740,ua-timer.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963744,ubuntu-advantage-cloud-id-shim.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963748,ubuntu-advantage.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963752,udisks2.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963756,ufw.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963759,unattended-upgrades.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963763,update-notifier-download.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963767,update-notifier-motd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963771,upower.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963775,user-runtime-dir@1000.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963779,user@1000.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963783,uuidd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963787,vgauth.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963791,whoopsie.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963794,wpa_supplicant.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:22:41.963798,zfs-mount.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.116986,accounts-daemon.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117029,alsa-restore.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117038,alsa-state.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117044,anacron.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117049,apparmor.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117053,apport-autoreport.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117058,apport.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117062,apt-daily-upgrade.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117066,apt-daily.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117070,auditd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117074,auto-cpufreq.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117078,avahi-daemon.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117082,cloud-config.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117085,cloud-init-local.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117089,cloud-init.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117093,colord.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117097,connman.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117102,console-screen.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117106,console-setup.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117111,cron.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117115,cups-browsed.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117119,cups.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117123,dbus.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117127,dmesg.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117131,dpkg-db-backup.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117135,e2scrub_all.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117140,e2scrub_reap.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117144,emergency.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117148,fstrim.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117152,fwupd-refresh.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117156,fwupd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117160,gdm.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117164,getty-static.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117168,getty@tty1.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117172,gnome-remote-desktop.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117177,gpu-manager.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117181,grub-common.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117185,grub-initrd-fallback.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117189,hv_kvp_daemon.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117193,initrd-cleanup.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117197,initrd-parse-etc.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117201,initrd-switch-root.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117205,initrd-udevadm-cleanup-db.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117209,kbd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117213,kerneloops.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117217,keyboard-setup.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117221,kmod-static-nodes.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117225,ldconfig.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117229,logrotate.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117233,man-db.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117237,ModemManager.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117241,modprobe@configfs.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117245,modprobe@dm_mod.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117249,modprobe@drm.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117253,modprobe@efi_pstore.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117257,modprobe@fuse.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117261,modprobe@loop.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117265,motd-news.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117269,netplan-ovs-cleanup.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117273,networkd-dispatcher.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117277,networking.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117281,NetworkManager-wait-online.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117285,NetworkManager.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117289,nslcd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117292,oem-config.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117296,open-vm-tools.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117300,openvpn.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117304,ovsdb-server.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117308,plymouth-quit-wait.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117312,plymouth-quit.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117316,plymouth-read-write.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117319,plymouth-start.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117323,plymouth-switch-root.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117327,polkit.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117375,power-profiles-daemon.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117381,rc-local.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117385,rescue.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117390,rsyslog.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117394,rtkit-daemon.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117398,secureboot-db.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117402,setvtrgb.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117406,snapd.apparmor.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117410,snapd.autoimport.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117414,snapd.core-fixup.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117419,snapd.failure.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117422,snapd.recovery-chooser-trigger.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117427,snapd.seeded.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117431,snapd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117434,snapd.snap-repair.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117438,snapd.system-shutdown.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117442,sshd-keygen.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117447,sshd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117450,ssl-cert.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117454,sssd-autofs.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117458,sssd-nss.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117462,sssd-pac.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117466,sssd-pam.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117470,sssd-ssh.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117474,sssd-sudo.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117477,sssd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117481,switcheroo-control.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117497,sysstat-collect.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117503,sysstat-summary.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117507,sysstat.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117511,system76-power.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117515,systemd-ask-password-console.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117519,systemd-ask-password-plymouth.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117523,systemd-ask-password-wall.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117527,systemd-battery-check.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117531,systemd-binfmt.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117535,systemd-bsod.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117539,systemd-firstboot.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117543,systemd-fsck-root.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117547,systemd-fsckd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117551,systemd-hibernate-resume.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117555,systemd-hibernate.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117560,systemd-hwdb-update.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117564,systemd-hybrid-sleep.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117568,systemd-initctl.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117571,systemd-journal-catalog-update.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117576,systemd-journal-flush.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117580,systemd-journald.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117584,systemd-logind.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117588,systemd-machine-id-commit.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117593,systemd-modules-load.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117597,systemd-networkd-wait-online.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117601,systemd-networkd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117605,systemd-oomd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117609,systemd-pcrmachine.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117613,systemd-pcrphase-initrd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117617,systemd-pcrphase-sysinit.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117621,systemd-pcrphase.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117629,systemd-pstore.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117633,systemd-random-seed.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117637,systemd-remount-fs.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117641,systemd-repart.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117645,systemd-resolved.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117649,systemd-rfkill.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117654,systemd-soft-reboot.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
